,date,price,instrument_name
437,2018-10-08 00:00:00+05:30,10348.05,NIFTY 50
438,2018-10-09 00:00:00+05:30,10301.05,NIFTY 50
439,2018-10-10 00:00:00+05:30,10460.1,NIFTY 50
440,2018-10-11 00:00:00+05:30,10234.65,NIFTY 50
441,2018-10-12 00:00:00+05:30,10472.5,NIFTY 50
442,2018-10-15 00:00:00+05:30,10512.5,NIFTY 50
443,2018-10-16 00:00:00+05:30,10584.75,NIFTY 50
444,2018-10-17 00:00:00+05:30,10453.05,NIFTY 50
445,2018-10-19 00:00:00+05:30,10303.55,NIFTY 50
446,2018-10-22 00:00:00+05:30,10245.25,NIFTY 50
447,2018-10-23 00:00:00+05:30,10146.8,NIFTY 50
448,2018-10-24 00:00:00+05:30,10224.75,NIFTY 50
449,2018-10-25 00:00:00+05:30,10124.9,NIFTY 50
450,2018-10-26 00:00:00+05:30,10030,NIFTY 50
451,2018-10-29 00:00:00+05:30,10250.85,NIFTY 50
452,2018-10-30 00:00:00+05:30,10198.4,NIFTY 50
453,2018-10-31 00:00:00+05:30,10386.6,NIFTY 50
454,2018-11-01 00:00:00+05:30,10380.45,NIFTY 50
455,2018-11-02 00:00:00+05:30,10553,NIFTY 50
456,2018-11-05 00:00:00+05:30,10524,NIFTY 50
457,2018-11-06 00:00:00+05:30,10530,NIFTY 50
458,2018-11-07 00:00:00+05:30,10598.4,NIFTY 50
459,2018-11-09 00:00:00+05:30,10585.2,NIFTY 50
460,2018-11-12 00:00:00+05:30,10482.2,NIFTY 50
461,2018-11-13 00:00:00+05:30,10582.5,NIFTY 50
462,2018-11-14 00:00:00+05:30,10576.3,NIFTY 50
463,2018-11-15 00:00:00+05:30,10616.7,NIFTY 50
464,2018-11-16 00:00:00+05:30,10682.2,NIFTY 50
465,2018-11-19 00:00:00+05:30,10763.4,NIFTY 50
466,2018-11-20 00:00:00+05:30,10656.2,NIFTY 50
467,2018-11-21 00:00:00+05:30,10600.05,NIFTY 50
468,2018-11-22 00:00:00+05:30,10526.75,NIFTY 50
469,2018-11-26 00:00:00+05:30,10628.6,NIFTY 50
470,2018-11-27 00:00:00+05:30,10685.6,NIFTY 50
471,2018-11-28 00:00:00+05:30,10728.85,NIFTY 50
472,2018-11-29 00:00:00+05:30,10858.7,NIFTY 50
473,2018-11-30 00:00:00+05:30,10876.75,NIFTY 50
474,2018-12-03 00:00:00+05:30,10883.75,NIFTY 50
475,2018-12-04 00:00:00+05:30,10869.5,NIFTY 50
476,2018-12-05 00:00:00+05:30,10782.9,NIFTY 50
477,2018-12-06 00:00:00+05:30,10601.15,NIFTY 50
478,2018-12-07 00:00:00+05:30,10693.7,NIFTY 50
479,2018-12-10 00:00:00+05:30,10488.45,NIFTY 50
480,2018-12-11 00:00:00+05:30,10549.15,NIFTY 50
481,2018-12-12 00:00:00+05:30,10737.6,NIFTY 50
482,2018-12-13 00:00:00+05:30,10791.55,NIFTY 50
483,2018-12-14 00:00:00+05:30,10805.45,NIFTY 50
484,2018-12-17 00:00:00+05:30,10888.35,NIFTY 50
485,2018-12-18 00:00:00+05:30,10908.7,NIFTY 50
486,2018-12-19 00:00:00+05:30,10967.3,NIFTY 50
487,2018-12-20 00:00:00+05:30,10951.7,NIFTY 50
488,2018-12-21 00:00:00+05:30,10754,NIFTY 50
489,2018-12-24 00:00:00+05:30,10663.5,NIFTY 50
490,2018-12-26 00:00:00+05:30,10729.85,NIFTY 50
491,2018-12-27 00:00:00+05:30,10779.8,NIFTY 50
492,2018-12-28 00:00:00+05:30,10859.9,NIFTY 50
493,2018-12-31 00:00:00+05:30,10862.55,NIFTY 50
494,2019-01-01 00:00:00+05:30,10910.1,NIFTY 50
495,2019-01-02 00:00:00+05:30,10792.5,NIFTY 50
496,2019-01-03 00:00:00+05:30,10672.25,NIFTY 50
497,2019-01-04 00:00:00+05:30,10727.35,NIFTY 50
498,2019-01-07 00:00:00+05:30,10771.8,NIFTY 50
499,2019-01-08 00:00:00+05:30,10802.15,NIFTY 50
500,2019-01-09 00:00:00+05:30,10855.15,NIFTY 50
501,2019-01-10 00:00:00+05:30,10821.6,NIFTY 50
502,2019-01-11 00:00:00+05:30,10794.95,NIFTY 50
503,2019-01-14 00:00:00+05:30,10737.6,NIFTY 50
504,2019-01-15 00:00:00+05:30,10886.8,NIFTY 50
505,2019-01-16 00:00:00+05:30,10890.3,NIFTY 50
506,2019-01-17 00:00:00+05:30,10905.2,NIFTY 50
507,2019-01-18 00:00:00+05:30,10906.95,NIFTY 50
508,2019-01-21 00:00:00+05:30,10961.85,NIFTY 50
509,2019-01-22 00:00:00+05:30,10922.75,NIFTY 50
510,2019-01-23 00:00:00+05:30,10831.5,NIFTY 50
511,2019-01-24 00:00:00+05:30,10849.8,NIFTY 50
512,2019-01-25 00:00:00+05:30,10780.55,NIFTY 50
513,2019-01-28 00:00:00+05:30,10661.55,NIFTY 50
514,2019-01-29 00:00:00+05:30,10652.2,NIFTY 50
515,2019-01-30 00:00:00+05:30,10651.8,NIFTY 50
516,2019-01-31 00:00:00+05:30,10830.95,NIFTY 50
517,2019-02-01 00:00:00+05:30,10893.65,NIFTY 50
518,2019-02-04 00:00:00+05:30,10912.25,NIFTY 50
519,2019-02-05 00:00:00+05:30,10934.35,NIFTY 50
520,2019-02-06 00:00:00+05:30,11062.45,NIFTY 50
521,2019-02-07 00:00:00+05:30,11069.4,NIFTY 50
522,2019-02-08 00:00:00+05:30,10943.6,NIFTY 50
523,2019-02-11 00:00:00+05:30,10888.8,NIFTY 50
524,2019-02-12 00:00:00+05:30,10831.4,NIFTY 50
525,2019-02-13 00:00:00+05:30,10793.65,NIFTY 50
526,2019-02-14 00:00:00+05:30,10746.05,NIFTY 50
527,2019-02-15 00:00:00+05:30,10724.4,NIFTY 50
528,2019-02-18 00:00:00+05:30,10640.95,NIFTY 50
529,2019-02-19 00:00:00+05:30,10604.35,NIFTY 50
530,2019-02-20 00:00:00+05:30,10735.45,NIFTY 50
531,2019-02-21 00:00:00+05:30,10789.85,NIFTY 50
532,2019-02-22 00:00:00+05:30,10791.65,NIFTY 50
533,2019-02-25 00:00:00+05:30,10880.1,NIFTY 50
534,2019-02-26 00:00:00+05:30,10835.3,NIFTY 50
535,2019-02-27 00:00:00+05:30,10806.65,NIFTY 50
536,2019-02-28 00:00:00+05:30,10792.5,NIFTY 50
537,2019-03-01 00:00:00+05:30,10863.5,NIFTY 50
538,2019-03-05 00:00:00+05:30,10987.45,NIFTY 50
539,2019-03-06 00:00:00+05:30,11053,NIFTY 50
540,2019-03-07 00:00:00+05:30,11058.2,NIFTY 50
541,2019-03-08 00:00:00+05:30,11035.4,NIFTY 50
542,2019-03-11 00:00:00+05:30,11168.05,NIFTY 50
543,2019-03-12 00:00:00+05:30,11301.2,NIFTY 50
544,2019-03-13 00:00:00+05:30,11341.7,NIFTY 50
545,2019-03-14 00:00:00+05:30,11343.25,NIFTY 50
546,2019-03-15 00:00:00+05:30,11426.85,NIFTY 50
547,2019-03-18 00:00:00+05:30,11462.2,NIFTY 50
548,2019-03-19 00:00:00+05:30,11532.4,NIFTY 50
549,2019-03-20 00:00:00+05:30,11521.05,NIFTY 50
550,2019-03-22 00:00:00+05:30,11456.9,NIFTY 50
551,2019-03-25 00:00:00+05:30,11354.25,NIFTY 50
552,2019-03-26 00:00:00+05:30,11483.25,NIFTY 50
553,2019-03-27 00:00:00+05:30,11445.05,NIFTY 50
554,2019-03-28 00:00:00+05:30,11570,NIFTY 50
555,2019-03-29 00:00:00+05:30,11623.9,NIFTY 50
556,2019-04-01 00:00:00+05:30,11669.15,NIFTY 50
557,2019-04-02 00:00:00+05:30,11713.2,NIFTY 50
558,2019-04-03 00:00:00+05:30,11643.95,NIFTY 50
559,2019-04-04 00:00:00+05:30,11598,NIFTY 50
560,2019-04-05 00:00:00+05:30,11665.95,NIFTY 50
561,2019-04-08 00:00:00+05:30,11604.5,NIFTY 50
562,2019-04-09 00:00:00+05:30,11671.95,NIFTY 50
563,2019-04-10 00:00:00+05:30,11584.3,NIFTY 50
564,2019-04-11 00:00:00+05:30,11596.7,NIFTY 50
565,2019-04-12 00:00:00+05:30,11643.45,NIFTY 50
566,2019-04-15 00:00:00+05:30,11690.35,NIFTY 50
567,2019-04-16 00:00:00+05:30,11787.15,NIFTY 50
568,2019-04-18 00:00:00+05:30,11752.8,NIFTY 50
569,2019-04-22 00:00:00+05:30,11594.45,NIFTY 50
570,2019-04-23 00:00:00+05:30,11575.95,NIFTY 50
571,2019-04-24 00:00:00+05:30,11726.15,NIFTY 50
572,2019-04-25 00:00:00+05:30,11641.8,NIFTY 50
573,2019-04-26 00:00:00+05:30,11754.65,NIFTY 50
574,2019-04-30 00:00:00+05:30,11748.15,NIFTY 50
575,2019-05-02 00:00:00+05:30,11724.75,NIFTY 50
576,2019-05-03 00:00:00+05:30,11712.25,NIFTY 50
577,2019-05-06 00:00:00+05:30,11598.25,NIFTY 50
578,2019-05-07 00:00:00+05:30,11497.9,NIFTY 50
579,2019-05-08 00:00:00+05:30,11359.45,NIFTY 50
580,2019-05-09 00:00:00+05:30,11301.8,NIFTY 50
581,2019-05-10 00:00:00+05:30,11278.9,NIFTY 50
582,2019-05-13 00:00:00+05:30,11148.2,NIFTY 50
583,2019-05-14 00:00:00+05:30,11222.05,NIFTY 50
584,2019-05-15 00:00:00+05:30,11157,NIFTY 50
585,2019-05-16 00:00:00+05:30,11257.1,NIFTY 50
586,2019-05-17 00:00:00+05:30,11407.15,NIFTY 50
587,2019-05-20 00:00:00+05:30,11828.25,NIFTY 50
588,2019-05-21 00:00:00+05:30,11709.1,NIFTY 50
589,2019-05-22 00:00:00+05:30,11737.9,NIFTY 50
590,2019-05-23 00:00:00+05:30,11657.05,NIFTY 50
591,2019-05-24 00:00:00+05:30,11844.1,NIFTY 50
592,2019-05-27 00:00:00+05:30,11924.75,NIFTY 50
593,2019-05-28 00:00:00+05:30,11928.75,NIFTY 50
594,2019-05-29 00:00:00+05:30,11861.1,NIFTY 50
595,2019-05-30 00:00:00+05:30,11945.9,NIFTY 50
596,2019-05-31 00:00:00+05:30,11922.8,NIFTY 50
597,2019-06-03 00:00:00+05:30,12088.55,NIFTY 50
598,2019-06-04 00:00:00+05:30,12021.65,NIFTY 50
599,2019-06-06 00:00:00+05:30,11843.75,NIFTY 50
600,2019-06-07 00:00:00+05:30,11870.65,NIFTY 50
601,2019-06-10 00:00:00+05:30,11922.7,NIFTY 50
602,2019-06-11 00:00:00+05:30,11965.6,NIFTY 50
603,2019-06-12 00:00:00+05:30,11906.2,NIFTY 50
604,2019-06-13 00:00:00+05:30,11914.05,NIFTY 50
605,2019-06-14 00:00:00+05:30,11823.3,NIFTY 50
606,2019-06-17 00:00:00+05:30,11672.15,NIFTY 50
607,2019-06-18 00:00:00+05:30,11691.5,NIFTY 50
608,2019-06-19 00:00:00+05:30,11691.45,NIFTY 50
609,2019-06-20 00:00:00+05:30,11831.75,NIFTY 50
610,2019-06-21 00:00:00+05:30,11724.1,NIFTY 50
611,2019-06-24 00:00:00+05:30,11699.65,NIFTY 50
612,2019-06-25 00:00:00+05:30,11796.45,NIFTY 50
613,2019-06-26 00:00:00+05:30,11847.55,NIFTY 50
614,2019-06-27 00:00:00+05:30,11841.55,NIFTY 50
615,2019-06-28 00:00:00+05:30,11788.85,NIFTY 50
616,2019-07-01 00:00:00+05:30,11865.6,NIFTY 50
617,2019-07-02 00:00:00+05:30,11910.3,NIFTY 50
618,2019-07-03 00:00:00+05:30,11916.75,NIFTY 50
619,2019-07-04 00:00:00+05:30,11946.75,NIFTY 50
620,2019-07-05 00:00:00+05:30,11811.15,NIFTY 50
621,2019-07-08 00:00:00+05:30,11558.6,NIFTY 50
622,2019-07-09 00:00:00+05:30,11555.9,NIFTY 50
623,2019-07-10 00:00:00+05:30,11498.9,NIFTY 50
624,2019-07-11 00:00:00+05:30,11582.9,NIFTY 50
625,2019-07-12 00:00:00+05:30,11552.5,NIFTY 50
626,2019-07-15 00:00:00+05:30,11588.35,NIFTY 50
627,2019-07-16 00:00:00+05:30,11662.6,NIFTY 50
628,2019-07-17 00:00:00+05:30,11687.5,NIFTY 50
629,2019-07-18 00:00:00+05:30,11596.9,NIFTY 50
630,2019-07-19 00:00:00+05:30,11419.25,NIFTY 50
631,2019-07-22 00:00:00+05:30,11346.2,NIFTY 50
632,2019-07-23 00:00:00+05:30,11331.05,NIFTY 50
633,2019-07-24 00:00:00+05:30,11271.3,NIFTY 50
634,2019-07-25 00:00:00+05:30,11252.15,NIFTY 50
635,2019-07-26 00:00:00+05:30,11284.3,NIFTY 50
636,2019-07-29 00:00:00+05:30,11189.2,NIFTY 50
637,2019-07-30 00:00:00+05:30,11085.4,NIFTY 50
638,2019-07-31 00:00:00+05:30,11118,NIFTY 50
639,2019-08-01 00:00:00+05:30,10980,NIFTY 50
640,2019-08-02 00:00:00+05:30,10997.35,NIFTY 50
641,2019-08-05 00:00:00+05:30,10862.6,NIFTY 50
642,2019-08-06 00:00:00+05:30,10948.25,NIFTY 50
643,2019-08-07 00:00:00+05:30,10855.5,NIFTY 50
644,2019-08-08 00:00:00+05:30,11032.45,NIFTY 50
645,2019-08-09 00:00:00+05:30,11109.65,NIFTY 50
646,2019-08-13 00:00:00+05:30,10925.85,NIFTY 50
647,2019-08-14 00:00:00+05:30,11029.4,NIFTY 50
648,2019-08-16 00:00:00+05:30,11047.8,NIFTY 50
649,2019-08-19 00:00:00+05:30,11053.9,NIFTY 50
650,2019-08-20 00:00:00+05:30,11017,NIFTY 50
651,2019-08-21 00:00:00+05:30,10918.7,NIFTY 50
652,2019-08-22 00:00:00+05:30,10741.35,NIFTY 50
653,2019-08-23 00:00:00+05:30,10829.35,NIFTY 50
654,2019-08-26 00:00:00+05:30,11057.85,NIFTY 50
655,2019-08-27 00:00:00+05:30,11105.35,NIFTY 50
656,2019-08-28 00:00:00+05:30,11046.1,NIFTY 50
657,2019-08-29 00:00:00+05:30,10948.3,NIFTY 50
658,2019-08-30 00:00:00+05:30,11023.25,NIFTY 50
659,2019-09-03 00:00:00+05:30,10797.9,NIFTY 50
660,2019-09-04 00:00:00+05:30,10844.65,NIFTY 50
661,2019-09-05 00:00:00+05:30,10847.9,NIFTY 50
662,2019-09-06 00:00:00+05:30,10946.2,NIFTY 50
663,2019-09-09 00:00:00+05:30,11003.05,NIFTY 50
664,2019-09-11 00:00:00+05:30,11035.7,NIFTY 50
665,2019-09-12 00:00:00+05:30,10982.8,NIFTY 50
666,2019-09-13 00:00:00+05:30,11075.9,NIFTY 50
667,2019-09-16 00:00:00+05:30,11003.5,NIFTY 50
668,2019-09-17 00:00:00+05:30,10817.6,NIFTY 50
669,2019-09-18 00:00:00+05:30,10840.65,NIFTY 50
670,2019-09-19 00:00:00+05:30,10704.8,NIFTY 50
671,2019-09-20 00:00:00+05:30,11274.2,NIFTY 50
672,2019-09-23 00:00:00+05:30,11600.2,NIFTY 50
673,2019-09-24 00:00:00+05:30,11588.2,NIFTY 50
674,2019-09-25 00:00:00+05:30,11440.2,NIFTY 50
675,2019-09-26 00:00:00+05:30,11571.2,NIFTY 50
676,2019-09-27 00:00:00+05:30,11512.4,NIFTY 50
677,2019-09-30 00:00:00+05:30,11474.45,NIFTY 50
678,2019-10-01 00:00:00+05:30,11359.9,NIFTY 50
679,2019-10-03 00:00:00+05:30,11314,NIFTY 50
680,2019-10-04 00:00:00+05:30,11174.75,NIFTY 50
681,2019-10-07 00:00:00+05:30,11126.4,NIFTY 50
682,2019-10-09 00:00:00+05:30,11313.3,NIFTY 50
683,2019-10-10 00:00:00+05:30,11234.55,NIFTY 50
684,2019-10-11 00:00:00+05:30,11305.05,NIFTY 50
685,2019-10-14 00:00:00+05:30,11341.15,NIFTY 50
686,2019-10-15 00:00:00+05:30,11428.3,NIFTY 50
687,2019-10-16 00:00:00+05:30,11464,NIFTY 50
688,2019-10-17 00:00:00+05:30,11586.35,NIFTY 50
689,2019-10-18 00:00:00+05:30,11661.85,NIFTY 50
690,2019-10-22 00:00:00+05:30,11588.35,NIFTY 50
691,2019-10-23 00:00:00+05:30,11604.1,NIFTY 50
692,2019-10-24 00:00:00+05:30,11582.6,NIFTY 50
693,2019-10-25 00:00:00+05:30,11583.9,NIFTY 50
694,2019-10-27 00:00:00+05:30,11627.15,NIFTY 50
695,2019-10-29 00:00:00+05:30,11786.85,NIFTY 50
696,2019-10-30 00:00:00+05:30,11844.1,NIFTY 50
697,2019-10-31 00:00:00+05:30,11877.45,NIFTY 50
698,2019-11-01 00:00:00+05:30,11890.6,NIFTY 50
699,2019-11-04 00:00:00+05:30,11941.3,NIFTY 50
700,2019-11-05 00:00:00+05:30,11917.2,NIFTY 50
701,2019-11-06 00:00:00+05:30,11966.05,NIFTY 50
702,2019-11-07 00:00:00+05:30,12012.05,NIFTY 50
703,2019-11-08 00:00:00+05:30,11908.15,NIFTY 50
704,2019-11-11 00:00:00+05:30,11913.45,NIFTY 50
705,2019-11-13 00:00:00+05:30,11840.45,NIFTY 50
706,2019-11-14 00:00:00+05:30,11872.1,NIFTY 50
707,2019-11-15 00:00:00+05:30,11895.45,NIFTY 50
708,2019-11-18 00:00:00+05:30,11884.5,NIFTY 50
709,2019-11-19 00:00:00+05:30,11940.1,NIFTY 50
710,2019-11-20 00:00:00+05:30,11999.1,NIFTY 50
711,2019-11-21 00:00:00+05:30,11968.4,NIFTY 50
712,2019-11-22 00:00:00+05:30,11914.4,NIFTY 50
713,2019-11-25 00:00:00+05:30,12073.75,NIFTY 50
714,2019-11-26 00:00:00+05:30,12037.7,NIFTY 50
715,2019-11-27 00:00:00+05:30,12100.7,NIFTY 50
716,2019-11-28 00:00:00+05:30,12151.15,NIFTY 50
717,2019-11-29 00:00:00+05:30,12056.05,NIFTY 50
718,2019-12-02 00:00:00+05:30,12048.2,NIFTY 50
719,2019-12-03 00:00:00+05:30,11994.2,NIFTY 50
720,2019-12-04 00:00:00+05:30,12043.2,NIFTY 50
721,2019-12-05 00:00:00+05:30,12018.4,NIFTY 50
722,2019-12-06 00:00:00+05:30,11921.5,NIFTY 50
723,2019-12-09 00:00:00+05:30,11937.5,NIFTY 50
724,2019-12-10 00:00:00+05:30,11856.8,NIFTY 50
725,2019-12-11 00:00:00+05:30,11910.15,NIFTY 50
726,2019-12-12 00:00:00+05:30,11971.8,NIFTY 50
727,2019-12-13 00:00:00+05:30,12086.7,NIFTY 50
728,2019-12-16 00:00:00+05:30,12053.95,NIFTY 50
729,2019-12-17 00:00:00+05:30,12165,NIFTY 50
730,2019-12-18 00:00:00+05:30,12221.65,NIFTY 50
731,2019-12-19 00:00:00+05:30,12259.7,NIFTY 50
732,2019-12-20 00:00:00+05:30,12271.8,NIFTY 50
733,2019-12-23 00:00:00+05:30,12262.75,NIFTY 50
734,2019-12-24 00:00:00+05:30,12214.55,NIFTY 50
735,2019-12-26 00:00:00+05:30,12126.55,NIFTY 50
736,2019-12-27 00:00:00+05:30,12245.8,NIFTY 50
737,2019-12-30 00:00:00+05:30,12255.85,NIFTY 50
738,2019-12-31 00:00:00+05:30,12168.45,NIFTY 50
739,2020-01-01 00:00:00+05:30,12182.5,NIFTY 50
740,2020-01-02 00:00:00+05:30,12282.2,NIFTY 50
741,2020-01-03 00:00:00+05:30,12226.65,NIFTY 50
742,2020-01-06 00:00:00+05:30,11993.05,NIFTY 50
743,2020-01-07 00:00:00+05:30,12052.95,NIFTY 50
744,2020-01-08 00:00:00+05:30,12025.35,NIFTY 50
745,2020-01-09 00:00:00+05:30,12215.9,NIFTY 50
746,2020-01-10 00:00:00+05:30,12256.8,NIFTY 50
747,2020-01-13 00:00:00+05:30,12329.55,NIFTY 50
748,2020-01-14 00:00:00+05:30,12362.3,NIFTY 50
749,2020-01-15 00:00:00+05:30,12343.3,NIFTY 50
750,2020-01-16 00:00:00+05:30,12355.5,NIFTY 50
751,2020-01-17 00:00:00+05:30,12352.35,NIFTY 50
752,2020-01-20 00:00:00+05:30,12224.55,NIFTY 50
753,2020-01-21 00:00:00+05:30,12169.85,NIFTY 50
754,2020-01-22 00:00:00+05:30,12106.9,NIFTY 50
755,2020-01-23 00:00:00+05:30,12180.35,NIFTY 50
756,2020-01-24 00:00:00+05:30,12248.25,NIFTY 50
757,2020-01-27 00:00:00+05:30,12119,NIFTY 50
758,2020-01-28 00:00:00+05:30,12055.8,NIFTY 50
759,2020-01-29 00:00:00+05:30,12129.5,NIFTY 50
760,2020-01-30 00:00:00+05:30,12035.8,NIFTY 50
761,2020-01-31 00:00:00+05:30,11962.1,NIFTY 50
762,2020-02-01 00:00:00+05:30,11661.85,NIFTY 50
763,2020-02-03 00:00:00+05:30,11707.9,NIFTY 50
764,2020-02-04 00:00:00+05:30,11979.65,NIFTY 50
765,2020-02-05 00:00:00+05:30,12089.15,NIFTY 50
766,2020-02-06 00:00:00+05:30,12137.95,NIFTY 50
767,2020-02-07 00:00:00+05:30,12098.35,NIFTY 50
768,2020-02-10 00:00:00+05:30,12031.5,NIFTY 50
769,2020-02-11 00:00:00+05:30,12107.9,NIFTY 50
770,2020-02-12 00:00:00+05:30,12201.2,NIFTY 50
771,2020-02-13 00:00:00+05:30,12174.65,NIFTY 50
772,2020-02-14 00:00:00+05:30,12113.45,NIFTY 50
773,2020-02-17 00:00:00+05:30,12045.8,NIFTY 50
774,2020-02-18 00:00:00+05:30,11992.5,NIFTY 50
775,2020-02-19 00:00:00+05:30,12125.9,NIFTY 50
776,2020-02-20 00:00:00+05:30,12080.85,NIFTY 50
777,2020-02-24 00:00:00+05:30,11829.4,NIFTY 50
778,2020-02-25 00:00:00+05:30,11797.9,NIFTY 50
779,2020-02-26 00:00:00+05:30,11678.5,NIFTY 50
780,2020-02-27 00:00:00+05:30,11633.3,NIFTY 50
781,2020-02-28 00:00:00+05:30,11201.75,NIFTY 50
782,2020-03-02 00:00:00+05:30,11132.75,NIFTY 50
783,2020-03-03 00:00:00+05:30,11303.3,NIFTY 50
784,2020-03-04 00:00:00+05:30,11251,NIFTY 50
785,2020-03-05 00:00:00+05:30,11269,NIFTY 50
786,2020-03-06 00:00:00+05:30,10989.45,NIFTY 50
787,2020-03-09 00:00:00+05:30,10451.45,NIFTY 50
788,2020-03-11 00:00:00+05:30,10458.4,NIFTY 50
789,2020-03-12 00:00:00+05:30,9590.15,NIFTY 50
790,2020-03-13 00:00:00+05:30,9955.2,NIFTY 50
791,2020-03-16 00:00:00+05:30,9197.4,NIFTY 50
792,2020-03-17 00:00:00+05:30,8967.04,NIFTY 50
793,2020-03-18 00:00:00+05:30,8468.79,NIFTY 50
794,2020-03-19 00:00:00+05:30,8263.45,NIFTY 50
795,2020-03-20 00:00:00+05:30,8745.45,NIFTY 50
796,2020-03-23 00:00:00+05:30,7610.25,NIFTY 50
797,2020-03-24 00:00:00+05:30,7801.05,NIFTY 50
798,2020-03-25 00:00:00+05:30,8317.85,NIFTY 50
799,2020-03-26 00:00:00+05:30,8641.45,NIFTY 50
800,2020-03-27 00:00:00+05:30,8660.25,NIFTY 50
801,2020-03-30 00:00:00+05:30,8281.1,NIFTY 50
802,2020-03-31 00:00:00+05:30,8597.75,NIFTY 50
803,2020-04-01 00:00:00+05:30,8253.79,NIFTY 50
804,2020-04-03 00:00:00+05:30,8083.8,NIFTY 50
805,2020-04-07 00:00:00+05:30,8792.2,NIFTY 50
806,2020-04-08 00:00:00+05:30,8748.75,NIFTY 50
807,2020-04-09 00:00:00+05:30,9111.9,NIFTY 50
808,2020-04-13 00:00:00+05:30,8993.85,NIFTY 50
809,2020-04-15 00:00:00+05:30,8925.29,NIFTY 50
810,2020-04-16 00:00:00+05:30,8992.79,NIFTY 50
811,2020-04-17 00:00:00+05:30,9266.75,NIFTY 50
812,2020-04-20 00:00:00+05:30,9261.85,NIFTY 50
813,2020-04-21 00:00:00+05:30,8981.45,NIFTY 50
814,2020-04-22 00:00:00+05:30,9187.29,NIFTY 50
815,2020-04-23 00:00:00+05:30,9313.9,NIFTY 50
816,2020-04-24 00:00:00+05:30,9154.4,NIFTY 50
817,2020-04-27 00:00:00+05:30,9282.29,NIFTY 50
818,2020-04-28 00:00:00+05:30,9380.9,NIFTY 50
819,2020-04-29 00:00:00+05:30,9553.35,NIFTY 50
820,2020-04-30 00:00:00+05:30,9859.9,NIFTY 50
821,2020-05-04 00:00:00+05:30,9293.5,NIFTY 50
822,2020-05-05 00:00:00+05:30,9205.6,NIFTY 50
823,2020-05-06 00:00:00+05:30,9270.9,NIFTY 50
824,2020-05-07 00:00:00+05:30,9199.04,NIFTY 50
825,2020-05-08 00:00:00+05:30,9251.5,NIFTY 50
826,2020-05-11 00:00:00+05:30,9239.2,NIFTY 50
827,2020-05-12 00:00:00+05:30,9196.54,NIFTY 50
828,2020-05-13 00:00:00+05:30,9383.54,NIFTY 50
829,2020-05-14 00:00:00+05:30,9142.75,NIFTY 50
830,2020-05-15 00:00:00+05:30,9136.85,NIFTY 50
831,2020-05-18 00:00:00+05:30,8823.25,NIFTY 50
832,2020-05-19 00:00:00+05:30,8879.1,NIFTY 50
833,2020-05-20 00:00:00+05:30,9066.54,NIFTY 50
834,2020-05-21 00:00:00+05:30,9106.25,NIFTY 50
835,2020-05-22 00:00:00+05:30,9039.25,NIFTY 50
836,2020-05-26 00:00:00+05:30,9029.04,NIFTY 50
837,2020-05-27 00:00:00+05:30,9314.95,NIFTY 50
838,2020-05-28 00:00:00+05:30,9490.1,NIFTY 50
839,2020-05-29 00:00:00+05:30,9580.29,NIFTY 50
840,2020-06-01 00:00:00+05:30,9826.15,NIFTY 50
841,2020-06-02 00:00:00+05:30,9979.1,NIFTY 50
842,2020-06-03 00:00:00+05:30,10061.54,NIFTY 50
843,2020-06-04 00:00:00+05:30,10029.1,NIFTY 50
844,2020-06-05 00:00:00+05:30,10142.15,NIFTY 50
845,2020-06-08 00:00:00+05:30,10167.45,NIFTY 50
846,2020-06-09 00:00:00+05:30,10046.65,NIFTY 50
847,2020-06-10 00:00:00+05:30,10116.15,NIFTY 50
848,2020-06-11 00:00:00+05:30,9902,NIFTY 50
849,2020-06-12 00:00:00+05:30,9972.9,NIFTY 50
850,2020-06-15 00:00:00+05:30,9813.7,NIFTY 50
851,2020-06-16 00:00:00+05:30,9914,NIFTY 50
852,2020-06-17 00:00:00+05:30,9881.15,NIFTY 50
853,2020-06-18 00:00:00+05:30,10091.65,NIFTY 50
854,2020-06-19 00:00:00+05:30,10244.4,NIFTY 50
855,2020-06-22 00:00:00+05:30,10311.2,NIFTY 50
856,2020-06-23 00:00:00+05:30,10471,NIFTY 50
857,2020-06-24 00:00:00+05:30,10305.29,NIFTY 50
858,2020-06-25 00:00:00+05:30,10288.9,NIFTY 50
859,2020-06-26 00:00:00+05:30,10383,NIFTY 50
860,2020-06-29 00:00:00+05:30,10312.4,NIFTY 50
861,2020-06-30 00:00:00+05:30,10302.1,NIFTY 50
862,2020-07-01 00:00:00+05:30,10430.04,NIFTY 50
863,2020-07-02 00:00:00+05:30,10551.7,NIFTY 50
864,2020-07-03 00:00:00+05:30,10607.35,NIFTY 50
865,2020-07-06 00:00:00+05:30,10763.65,NIFTY 50
866,2020-07-07 00:00:00+05:30,10799.65,NIFTY 50
867,2020-07-08 00:00:00+05:30,10705.75,NIFTY 50
868,2020-07-09 00:00:00+05:30,10813.45,NIFTY 50
869,2020-07-10 00:00:00+05:30,10768.05,NIFTY 50
870,2020-07-13 00:00:00+05:30,10802.7,NIFTY 50
871,2020-07-14 00:00:00+05:30,10607.35,NIFTY 50
872,2020-07-15 00:00:00+05:30,10618.2,NIFTY 50
873,2020-07-16 00:00:00+05:30,10739.95,NIFTY 50
874,2020-07-17 00:00:00+05:30,10901.7,NIFTY 50
